0,3950,-61,1128
0.1,3944,-74,1118
0.2,3955,-68,1120
0.3,3954,-53,1107
0.4,3954,-80,1116
0.5,3953,-77,1121
0.6,3951,-67,1114
0.7,3949,-60,1114
0.8,3972,-77,1120
0.9,3953,-63,1128
1,3950,-77,1113
1.1,3956,-75,1109
1.2,3955,-73,1098
1.3,3939,-63,1106
1.4,3926,-65,1112
1.5,3926,-65,1112
1.6,3948,-76,1101
1.7,3953,-67,1129
1.8,3936,-78,1112
1.9,3968,-60,1095
2,3961,-68,1120
2.1,3967,-89,1158
2.2,4328,-168,1301
2.3,4296,-133,1339
2.4,3038,-952,3389
2.5,2883,-851,3515
2.6,3211,-330,2162
2.7,2644,-390,1756
2.8,2572,-397,1807
2.9,4077,16,821
3,4233,51,798
3.1,4386,-149,829
3.2,4115,-61,1193
3.3,3618,-143,1236
3.4,3550,-245,1520
3.5,3503,-263,1563
3.6,3997,-275,1772
3.7,3155,-345,2075
3.8,3614,-332,2081
3.9,3259,-250,2072
4,3322,-263,2049
4.1,3333,-145,2172
4.2,3992,-321,2540
4.3,4183,-290,2427
4.4,3790,-110,1412
4.5,3834,-105,1397
4.6,3772,-54,1373
4.7,3897,-45,1289
4.8,3871,-27,1279
4.9,3904,-54,1245
5,3890,-65,1259
5.1,3972,-77,1255
5.2,3882,-80,1353
5.3,3888,-67,1347
5.4,3886,-67,1340
5.5,3900,-88,1355
5.6,3921,-33,1281
5.7,3921,-33,1281
5.8,3843,-76,1372
5.9,3893,-55,1332
6,3889,-58,1333
6.1,3870,-64,1340
6.2,3876,-63,1330
6.3,3879,-57,1327
6.4,3875,-75,1334
6.5,3882,-86,1333
6.6,3877,-58,1331
6.7,3882,-46,1331
6.8,3891,-78,1350
6.9,3891,-78,1350
7,3904,-64,1334
7.1,3875,-72,1356
7.2,3877,-81,1347
7.3,4100,-124,1273
7.4,4154,-146,1258
7.5,3589,-4292,459
7.6,1724,-2295,234
7.7,1048,-2206,159
7.8,5542,-1141,3958
7.9,5440,-1377,3562
8,3416,-1993,1294
8.1,1819,-3452,31
8.2,1463,-3593,-94
8.3,3820,-2129,1243
8.4,3788,-2102,1226
8.5,4131,-1510,1359
8.6,2818,-370,1210
8.7,2541,-376,1216
8.8,4269,-20,1855
8.9,4177,-38,1748
9,4272,-4,1635
9.1,4279,12,1652
9.2,3922,-57,1575
9.3,3804,-112,1540
9.4,3845,-98,1576
9.5,3834,-78,1535
9.6,3845,-73,1537
9.7,3852,-132,1503
9.8,3777,-102,1608
9.9,3766,-100,1610
10,3921,-52,1386
10.1,3933,-41,1376
10.2,3840,-91,1463
10.3,3792,-76,1524
10.4,3812,-94,1519
10.5,3953,-141,1398
10.6,3949,-110,1416
10.7,3777,-33,1533
10.8,3855,-103,1486
10.9,3832,-81,1446
11,3887,-25,1459
11.1,3884,-34,1466
11.2,3866,-109,1453
11.3,3819,-76,1484
11.4,3828,-71,1479
11.5,3834,-101,1475
11.6,3839,-101,1456
11.7,3843,-91,1451
11.8,3849,-98,1456
11.9,3838,-104,1461
12,3842,-95,1462
12.1,3835,-96,1466
12.2,3891,-93,1462
12.3,3891,-93,1462
12.4,9523,-2706,7797
12.5,-2439,-1423,-2233
12.6,-2730,-893,-2356
12.7,-5765,2876,-3805
12.8,-5765,2876,-3805
12.9,2356,-2984,2794
13,6047,3535,-13
13.1,6939,-2145,3089
13.2,4143,-130,3162
13.3,4442,-193,3221
13.4,3876,-210,1128
13.5,4281,255,2687
13.6,4143,336,2730
13.7,3568,-129,1507
13.8,3568,-129,1507
13.9,3388,-136,1584
14,3733,-68,1726
14.1,3697,-65,1690
14.2,3860,-62,1680
14.3,3801,-77,1746
14.4,3828,-79,1730
14.5,3788,-84,1655
14.6,3818,-64,1646
14.7,3793,-61,1576
14.8,3800,-65,1579
14.9,3791,-68,1578
15,3798,-40,1510
15.1,3780,-52,1529
15.2,3809,-66,1562
15.3,3810,-74,1572
15.4,3829,-71,1552
15.5,3829,-71,1552
15.6,3812,-69,1569
15.7,3807,-68,1576
15.8,3824,-63,1557
15.9,3812,-67,1564
